ConfirmedCases,Country/Region,Date,Fatalities,ForecastId,Id,Lat,Long,Province/State,Place,Day,Cases/day,Fatals/day,Cases yesterday,Cases last week,Cases 2weeks ago,Cases 3weeks ago,Fatals yesterday,Fatals last week,Fatals 2weeks ago,Fatals 3weeks ago,Days since 1st case,Days since 10th case,Days since 100th case,Days since 1st fatal,Days since 10th fatal,Days since 100th fatal,Smoking rate,Nominal GDP,GDP based on PPP,GDP per capita,GDP based on PPP share of world total,Unemployment rate,Population,Life expectancy,Population density,Median age,Urban population %,Hospital beds,Sex ratio,Death rate from lung diseases
0.0,Canada,2020-02-23,0.0,,4032.0,52.9399,-73.5491,Quebec,Canada/Quebec,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-24,0.0,,4033.0,52.9399,-73.5491,Quebec,Canada/Quebec,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-25,0.0,,4034.0,52.9399,-73.5491,Quebec,Canada/Quebec,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-26,0.0,,4035.0,52.9399,-73.5491,Quebec,Canada/Quebec,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-27,0.0,,4036.0,52.9399,-73.5491,Quebec,Canada/Quebec,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
1.0,Canada,2020-02-28,0.0,,4037.0,52.9399,-73.5491,Quebec,Canada/Quebec,38,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
1.0,Canada,2020-02-29,0.0,,4038.0,52.9399,-73.5491,Quebec,Canada/Quebec,39,0,0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
1.0,Canada,2020-03-01,0.0,,4039.0,52.9399,-73.5491,Quebec,Canada/Quebec,40,0,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
1.0,Canada,2020-03-02,0.0,,4040.0,52.9399,-73.5491,Quebec,Canada/Quebec,41,0,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
1.0,Canada,2020-03-03,0.0,,4041.0,52.9399,-73.5491,Quebec,Canada/Quebec,42,0,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
1.0,Canada,2020-03-04,0.0,,4042.0,52.9399,-73.5491,Quebec,Canada/Quebec,43,0,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
2.0,Canada,2020-03-05,0.0,,4043.0,52.9399,-73.5491,Quebec,Canada/Quebec,44,1,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
2.0,Canada,2020-03-06,0.0,,4044.0,52.9399,-73.5491,Quebec,Canada/Quebec,45,0,0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
3.0,Canada,2020-03-07,0.0,,4045.0,52.9399,-73.5491,Quebec,Canada/Quebec,46,1,0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
4.0,Canada,2020-03-08,0.0,,4046.0,52.9399,-73.5491,Quebec,Canada/Quebec,47,1,0,1.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
4.0,Canada,2020-03-09,0.0,,4047.0,52.9399,-73.5491,Quebec,Canada/Quebec,48,0,0,1.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
4.0,Canada,2020-03-10,0.0,,4048.0,52.9399,-73.5491,Quebec,Canada/Quebec,49,0,0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
8.0,Canada,2020-03-11,0.0,,4049.0,52.9399,-73.5491,Quebec,Canada/Quebec,50,4,0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,12,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
9.0,Canada,2020-03-12,0.0,,4050.0,52.9399,-73.5491,Quebec,Canada/Quebec,51,1,0,4.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,13,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
17.0,Canada,2020-03-13,0.0,,4051.0,52.9399,-73.5491,Quebec,Canada/Quebec,52,8,0,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
17.0,Canada,2020-03-14,0.0,,4052.0,52.9399,-73.5491,Quebec,Canada/Quebec,53,0,0,8.0,2.142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,15,1,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
24.0,Canada,2020-03-15,0.0,,4053.0,52.9399,-73.5491,Quebec,Canada/Quebec,54,7,0,0.0,2.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,16,2,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
50.0,Canada,2020-03-16,0.0,,4054.0,52.9399,-73.5491,Quebec,Canada/Quebec,55,26,0,7.0,2.857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,17,3,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
74.0,Canada,2020-03-17,0.0,,4055.0,52.9399,-73.5491,Quebec,Canada/Quebec,56,24,0,26.0,6.571428571428571,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,18,4,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
94.0,Canada,2020-03-18,0.0,,4056.0,52.9399,-73.5491,Quebec,Canada/Quebec,57,20,0,24.0,10.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,19,5,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
121.0,Canada,2020-03-19,1.0,,4057.0,52.9399,-73.5491,Quebec,Canada/Quebec,58,27,1,20.0,12.285714285714286,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,20,6,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
139.0,Canada,2020-03-20,1.0,,4058.0,52.9399,-73.5491,Quebec,Canada/Quebec,59,18,0,27.0,16.0,1.0,0.2857142857142857,1.0,0.14285714285714285,0.0,0.0,21,7,1,1,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
181.0,Canada,2020-03-21,5.0,,4059.0,52.9399,-73.5491,Quebec,Canada/Quebec,60,42,4,18.0,17.428571428571427,2.142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,22,8,2,2,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
219.0,Canada,2020-03-22,5.0,,4060.0,52.9399,-73.5491,Quebec,Canada/Quebec,61,38,0,42.0,23.428571428571427,2.0,0.2857142857142857,4.0,0.7142857142857143,0.0,0.0,23,9,3,3,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
628.0,Canada,2020-03-23,4.0,,4061.0,52.9399,-73.5491,Quebec,Canada/Quebec,62,409,-1,38.0,27.857142857142858,2.857142857142857,0.42857142857142855,0.0,0.7142857142857143,0.0,0.0,24,10,4,4,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
1013.0,Canada,2020-03-24,4.0,,4062.0,52.9399,-73.5491,Quebec,Canada/Quebec,63,385,0,409.0,82.57142857142857,6.571428571428571,0.42857142857142855,-1.0,0.5714285714285714,0.0,0.0,25,11,5,5,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-01-22,0.0,,4093.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-01-23,0.0,,4094.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-01-24,0.0,,4095.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-01-25,0.0,,4096.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-01-26,0.0,,4097.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-01-27,0.0,,4098.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-01-28,0.0,,4099.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-01-29,0.0,,4100.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-01-30,0.0,,4101.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-01-31,0.0,,4102.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-01,0.0,,4103.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-02,0.0,,4104.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-03,0.0,,4105.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-04,0.0,,4106.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-05,0.0,,4107.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-06,0.0,,4108.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-07,0.0,,4109.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-08,0.0,,4110.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-09,0.0,,4111.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-10,0.0,,4112.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-11,0.0,,4113.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-12,0.0,,4114.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-13,0.0,,4115.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-14,0.0,,4116.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-15,0.0,,4117.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-16,0.0,,4118.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-17,0.0,,4119.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-18,0.0,,4120.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-19,0.0,,4121.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-20,0.0,,4122.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-21,0.0,,4123.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-22,0.0,,4124.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-23,0.0,,4125.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-24,0.0,,4126.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-25,0.0,,4127.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-26,0.0,,4128.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-27,0.0,,4129.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-28,0.0,,4130.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-02-29,0.0,,4131.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-01,0.0,,4132.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-02,0.0,,4133.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-03,0.0,,4134.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-04,0.0,,4135.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-05,0.0,,4136.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-06,0.0,,4137.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-07,0.0,,4138.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,46,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-08,0.0,,4139.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-09,0.0,,4140.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-10,0.0,,4141.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-11,0.0,,4142.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
0.0,Canada,2020-03-12,0.0,,4143.0,52.9399,-106.4509,Saskatchewan,Canada/Saskatchewan,51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.3,1730.91,1899.94,46212.84,1.339,5.794,37.455,82.3,4.0,41.0,81.0,2.7,0.98,19.01
